id	name	type
0	/company/3158	company
1	/company/1281	company
2	/person/2663	person
3	/company/4699	company
4	/person/1702	person
5	/company/425	company
6	/person/1344	person
7	/person/4348	person
8	/person/1165	person
9	/city/1865	city
10	/company/1083	company
11	/company/1021	company
12	/company/514	company
13	/person/856	person
14	/person/4838	person
15	/company/3193	company
16	/company/4679	company
17	/person/2740	person
18	/company/1606	company
19	/person/4191	person
20	/person/363	person
21	/person/2733	person
22	/city/646	city
23	/person/300	person
24	/city/946	city
25	/company/2468	company
26	/person/879	person
27	/person/4005	person
28	/company/1073	company
29	/person/1467	person
30	/company/2659	company
31	/person/2468	person
32	/person/3108	person
33	/person/1517	person
34	/company/4405	company
35	/person/4074	person
36	/company/305	company
37	/person/2833	person
38	/person/153	person
39	/person/3728	person
40	/person/446	person
41	/person/254	person
42	/company/392	company
43	/company/2025	company
44	/company/2648	company
45	/person/3381	person
46	/company/1148	company
47	/city/641	city
48	/city/1508	city
49	/company/3518	company
50	/person/869	person
51	/person/4985	person
52	/city/1533	city
53	/city/506	city
54	/company/3943	company
55	/person/3210	person
56	/person/1162	person
57	/company/3057	company
58	/person/1188	person
59	/company/4663	company
60	/company/2495	company
61	/city/974	city
62	/city/253	city
63	/person/2432	person
64	/city/1977	city
65	/person/2566	person
66	/person/746	person
67	/company/533	company
68	/company/1980	company
69	/person/3013	person
70	/company/3280	company
71	/city/842	city
72	/city/1510	city
73	/city/288	city
74	/person/1872	person
75	/person/4624	person
76	/company/4428	company
77	/company/3417	company
78	/city/1833	city
79	/person/663	person
80	/person/2864	person
81	/company/3894	company
82	/company/954	company
83	/person/4427	person
84	/person/3179	person
85	/city/1701	city
86	/company/2636	company
87	/city/1490	city
88	/company/4472	company
89	/person/1052	person
90	/person/2909	person
91	/person/781	person
92	/company/2337	company
93	/person/1748	person
94	/person/1800	person
95	/company/3125	company
96	/company/3600	company
97	/company/1962	company
98	/person/665	person
99	/person/352	person
100	/city/879	city
101	/company/3989	company
102	/person/6	person
103	/person/845	person
104	/city/629	city
105	/person/394	person
106	/person/4320	person
107	/person/2261	person
108	/city/1901	city
109	/city/910	city
110	/person/410	person
111	/company/50	company
112	/company/3718	company
113	/company/1142	company
114	/company/1931	company
115	/person/2300	person
116	/company/2907	company
117	/company/4563	company
118	/company/2056	company
119	/company/1598	company
120	/company/3427	company
121	/company/2243	company
122	/person/1787	person
123	/person/274	person
124	/company/2877	company
125	/person/2281	person
126	/city/1265	city
127	/person/476	person
128	/city/853	city
129	/company/2549	company
130	/person/2057	person
131	/company/932	company
132	/person/4495	person
133	/person/45	person
134	/person/2964	person
135	/city/828	city
136	/company/4854	company
137	/city/719	city
138	/company/4094	company
139	/company/1496	company
140	/person/4598	person
141	/company/1890	company
142	/person/3734	person
143	/city/1157	city
144	/company/4835	company
145	/company/1521	company
146	/person/321	person
147	/city/1306	city
148	/person/356	person
149	/person/3016	person
150	/company/3869	company
151	/company/3138	company
152	/company/135	company
153	/person/4755	person
154	/company/1167	company
155	/company/827	company
156	/city/1111	city
157	/person/4335	person
158	/city/341	city
159	/person/1132	person
160	/person/1759	person
161	/person/1571	person
162	/person/1073	person
163	/person/2377	person
164	/company/1936	company
165	/company/509	company
166	/person/2654	person
167	/company/70	company
168	/company/1427	company
169	/company/3881	company
170	/company/2559	company
171	/company/1896	company
172	/city/338	city
173	/company/1402	company
174	/city/195	city
175	/company/3016	company
176	/person/1991	person
177	/company/2079	company
178	/person/1097	person
179	/company/3748	company
180	/company/1171	company
181	/company/162	company
182	/city/1481	city
183	/city/12	city
184	/company/2262	company
185	/city/390	city
186	/company/1379	company
187	/company/4689	company
188	/person/944	person
189	/person/789	person
190	/company/2508	company
191	/person/1900	person
192	/company/2217	company
193	/company/498	company
194	/company/3391	company
195	/company/1027	company
196	/city/1696	city
197	/person/3416	person
198	/company/4780	company
199	/person/2608	person
200	/person/1203	person
201	/company/1290	company
202	/city/623	city
203	/company/807	company
204	/company/2849	company
