id	name	type
0	/company/3158	company
1	/company/1281	company
2	/person/2663	person
3	/company/4699	company
4	/person/1702	person
5	/company/425	company
6	/person/4348	person
7	/person/1344	person
8	/person/1165	person
9	/company/1083	company
10	/company/1021	company
11	/company/514	company
12	/person/856	person
13	/person/4838	person
14	/company/3193	company
15	/company/4679	company
16	/person/2740	person
17	/company/1606	company
18	/person/4191	person
19	/person/363	person
20	/person/2733	person
21	/person/300	person
22	/company/2468	company
23	/person/879	person
24	/person/4005	person
25	/company/1073	company
26	/person/1467	person
27	/company/2659	company
28	/person/2468	person
29	/person/3108	person
30	/person/1517	person
31	/company/4405	company
32	/person/4074	person
33	/company/305	company
34	/person/2833	person
35	/person/153	person
36	/person/3728	person
37	/person/254	person
38	/person/446	person
39	/company/392	company
40	/company/2025	company
41	/company/2648	company
42	/person/3381	person
43	/company/1148	company
44	/company/3518	company
45	/person/869	person
46	/person/4985	person
47	/company/3943	company
48	/person/3210	person
49	/person/1162	person
50	/company/3057	company
51	/person/1188	person
52	/company/4663	company
53	/company/2495	company
54	/person/2432	person
55	/person/2566	person
56	/person/746	person
57	/company/533	company
58	/company/1980	company
59	/person/3013	person
60	/company/3280	company
61	/person/1872	person
62	/person/4624	person
63	/company/4428	company
64	/company/3417	company
65	/person/2864	person
66	/person/663	person
67	/company/3894	company
68	/company/954	company
69	/person/4427	person
70	/person/3179	person
71	/company/2636	company
72	/company/4472	company
73	/person/1052	person
74	/person/2909	person
75	/person/781	person
76	/company/2337	company
77	/person/1748	person
78	/person/1800	person
79	/company/3125	company
80	/company/3600	company
81	/company/1962	company
82	/person/665	person
83	/person/352	person
84	/company/3989	company
85	/person/6	person
86	/person/845	person
87	/person/4320	person
88	/person/394	person
89	/person/2261	person
90	/person/410	person
91	/company/50	company
92	/company/3718	company
93	/company/1142	company
94	/company/1931	company
95	/person/2300	person
96	/company/2907	company
97	/company/4563	company
98	/company/2056	company
99	/company/1598	company
100	/company/3427	company
101	/company/2243	company
102	/person/1787	person
103	/person/274	person
104	/company/2877	company
105	/person/2281	person
106	/person/476	person
107	/company/2549	company
108	/person/2057	person
109	/company/932	company
110	/person/4495	person
111	/person/45	person
112	/person/2964	person
113	/company/4854	company
114	/company/4094	company
115	/company/1496	company
116	/person/4598	person
117	/company/1890	company
118	/person/3734	person
119	/company/4835	company
120	/company/1521	company
121	/person/321	person
122	/person/356	person
123	/person/3016	person
124	/company/3869	company
125	/company/3138	company
126	/company/135	company
127	/person/4755	person
128	/company/1167	company
129	/company/827	company
130	/person/4335	person
131	/person/1132	person
132	/person/1571	person
133	/person/1759	person
134	/person/2377	person
135	/person/1073	person
136	/company/1936	company
137	/company/509	company
138	/person/2654	person
139	/company/70	company
140	/company/1427	company
141	/company/3881	company
142	/company/2559	company
143	/company/1896	company
144	/city/195	city
145	/company/1402	company
146	/company/3016	company
147	/person/1991	person
148	/company/2079	company
149	/person/1097	person
150	/company/3748	company
151	/company/1171	company
152	/company/162	company
153	/city/12	city
154	/company/2262	company
155	/company/1379	company
156	/company/4689	company
157	/person/944	person
158	/person/789	person
159	/company/2508	company
160	/person/1900	person
161	/company/2217	company
162	/company/498	company
163	/company/3391	company
164	/company/1027	company
165	/person/3416	person
166	/company/4780	company
167	/person/2608	person
168	/person/1203	person
169	/company/1290	company
170	/company/807	company
171	/company/2849	company
172	/person/3908	person
173	/person/2977	person
174	/company/4217	company
175	/person/1912	person
176	/company/4435	company
177	/person/2055	person
178	/company/3120	company
179	/company/3747	company
180	/company/1174	company
181	/company/672	company
182	/person/2837	person
183	/person/2248	person
184	/company/2116	company
185	/person/3017	person
186	/person/1518	person
187	/person/3821	person
188	/company/4550	company
189	/company/3159	company
190	/company/3550	company
191	/person/4350	person
192	/company/2057	company
193	/person/1879	person
194	/company/4902	company
195	/company/143	company
196	/company/4028	company
197	/city/85	city
198	/company/4911	company
199	/person/675	person
200	/person/4105	person
201	/person/2850	person
202	/person/393	person
203	/person/4921	person
