id	name	type
0	/company/3158	company
1	/company/1281	company
2	/person/2663	person
3	/company/4699	company
4	/person/1702	person
5	/company/425	company
6	/person/4348	person
7	/person/1344	person
8	/person/1165	person
9	/city/1865	city
10	/company/1083	company
11	/company/1021	company
12	/company/514	company
13	/person/856	person
14	/person/4838	person
15	/company/3193	company
16	/company/4679	company
17	/person/2740	person
18	/company/1606	company
19	/person/4191	person
20	/person/363	person
21	/person/2733	person
22	/city/2932	city
23	/city/646	city
24	/person/300	person
25	/city/946	city
26	/company/2468	company
27	/person/879	person
28	/person/4005	person
29	/company/1073	company
30	/person/1467	person
31	/company/2659	company
32	/person/2468	person
33	/person/3108	person
34	/person/1517	person
35	/company/4405	company
36	/person/4074	person
37	/company/305	company
38	/person/2833	person
39	/city/2063	city
40	/person/153	person
41	/person/3728	person
42	/person/446	person
43	/person/254	person
44	/company/392	company
45	/company/2025	company
46	/company/2648	company
47	/city/3201	city
48	/person/3381	person
49	/company/1148	company
50	/city/641	city
51	/city/1508	city
52	/company/3518	company
53	/person/869	person
54	/person/4985	person
55	/city/506	city
56	/city/3562	city
57	/city/1533	city
58	/company/3943	company
59	/person/3210	person
60	/city/2414	city
61	/person/1162	person
62	/city/3825	city
63	/person/1188	person
64	/company/4663	company
65	/company/3057	company
66	/company/2495	company
67	/city/974	city
68	/city/253	city
69	/city/2707	city
70	/person/2432	person
71	/city/2495	city
72	/city/1977	city
73	/person/2566	person
74	/city/2777	city
75	/person/746	person
76	/company/533	company
77	/company/1980	company
78	/person/3013	person
79	/city/2557	city
80	/company/3280	company
81	/city/3224	city
82	/city/842	city
83	/city/1510	city
84	/city/288	city
85	/city/3970	city
86	/person/1872	person
87	/person/4624	person
88	/company/4428	company
89	/company/3417	company
90	/city/1833	city
91	/person/2864	person
92	/person/663	person
93	/company/3894	company
94	/company/954	company
95	/person/4427	person
96	/person/3179	person
97	/city/1701	city
98	/company/2636	company
99	/city/2997	city
100	/city/1490	city
101	/company/4472	company
102	/person/1052	person
103	/person/2909	person
104	/person/781	person
105	/company/2337	company
106	/person/1748	person
107	/person/1800	person
108	/company/3125	company
109	/company/3600	company
110	/company/1962	company
111	/person/665	person
112	/person/352	person
113	/city/879	city
114	/company/3989	company
115	/person/845	person
116	/person/6	person
117	/city/2869	city
118	/city/629	city
119	/person/394	person
120	/person/4320	person
121	/person/2261	person
122	/city/1901	city
123	/city/910	city
124	/person/410	person
125	/company/50	company
126	/company/3718	company
127	/company/1142	company
128	/company/1931	company
129	/person/2300	person
130	/company/2907	company
131	/company/4563	company
132	/company/2056	company
133	/company/1598	company
134	/company/3427	company
135	/company/2243	company
136	/person/1787	person
137	/person/274	person
138	/company/2877	company
139	/person/2281	person
140	/city/1265	city
141	/person/476	person
142	/city/853	city
143	/company/2549	company
144	/city/2880	city
145	/person/2057	person
146	/company/932	company
147	/person/4495	person
148	/person/45	person
149	/person/2964	person
150	/city/2735	city
151	/city/828	city
152	/company/4854	company
153	/city/3216	city
154	/city/719	city
155	/company/4094	company
156	/company/1496	company
157	/person/4598	person
158	/company/1890	company
159	/city/2809	city
160	/person/3734	person
161	/city/1157	city
162	/company/4835	company
163	/company/1521	company
164	/person/321	person
165	/city/1306	city
166	/city/3433	city
167	/person/356	person
168	/person/3016	person
169	/company/3869	company
170	/company/3138	company
171	/company/1167	company
172	/person/4755	person
173	/company/135	company
174	/company/827	company
175	/city/1111	city
176	/person/4335	person
177	/city/341	city
178	/person/1571	person
179	/person/1759	person
180	/person/1132	person
181	/person/2377	person
182	/person/1073	person
183	/company/1936	company
184	/company/509	company
185	/person/2654	person
186	/company/70	company
187	/company/1427	company
188	/company/3881	company
189	/company/2559	company
190	/company/1896	company
191	/city/338	city
192	/city/195	city
193	/company/1402	company
194	/city/2222	city
195	/company/3016	company
196	/city/3824	city
197	/person/1991	person
198	/company/2079	company
199	/person/1097	person
200	/company/3748	company
201	/company/1171	company
202	/city/3575	city
203	/company/162	company
