id	name	type
0	/company/3158	company
1	/company/1281	company
2	/person/2663	person
3	/company/4699	company
4	/person/1702	person
5	/company/425	company
6	/person/4348	person
7	/person/1344	person
8	/person/1165	person
9	/company/1083	company
10	/company/1021	company
11	/company/514	company
12	/person/856	person
13	/person/4838	person
14	/company/3193	company
15	/company/4679	company
16	/person/2740	person
17	/company/1606	company
18	/person/4191	person
19	/person/363	person
20	/person/2733	person
21	/person/300	person
22	/company/2468	company
23	/person/879	person
24	/person/4005	person
25	/company/1073	company
26	/person/1467	person
27	/company/2659	company
28	/person/2468	person
29	/person/3108	person
30	/person/1517	person
31	/company/4405	company
32	/person/4074	person
33	/company/305	company
34	/person/2833	person
35	/person/153	person
36	/person/3728	person
37	/person/254	person
38	/person/446	person
39	/company/392	company
40	/company/2025	company
41	/company/2648	company
42	/person/3381	person
43	/company/1148	company
44	/company/3518	company
45	/person/869	person
46	/person/4985	person
47	/company/3943	company
48	/person/3210	person
49	/person/1162	person
50	/company/3057	company
51	/person/1188	person
52	/company/4663	company
53	/company/2495	company
54	/city/253	city
55	/person/2432	person
56	/person/2566	person
57	/person/746	person
58	/company/533	company
59	/company/1980	company
60	/person/3013	person
61	/company/3280	company
62	/city/288	city
63	/person/1872	person
64	/person/4624	person
65	/company/4428	company
66	/company/3417	company
67	/person/663	person
68	/person/2864	person
69	/company/3894	company
70	/company/954	company
71	/person/3179	person
72	/person/4427	person
73	/company/2636	company
74	/company/4472	company
75	/person/1052	person
76	/person/2909	person
77	/person/781	person
78	/company/2337	company
79	/person/1748	person
80	/person/1800	person
81	/company/3125	company
82	/company/1962	company
83	/company/3600	company
84	/person/665	person
85	/person/352	person
86	/company/3989	company
87	/person/845	person
88	/person/6	person
89	/person/394	person
90	/person/4320	person
91	/person/2261	person
92	/person/410	person
93	/company/50	company
94	/company/3718	company
95	/company/1142	company
96	/company/1931	company
97	/person/2300	person
98	/company/2907	company
99	/company/4563	company
100	/company/2056	company
101	/company/1598	company
102	/company/3427	company
103	/company/2243	company
104	/person/1787	person
105	/person/274	person
106	/company/2877	company
107	/person/2281	person
108	/person/476	person
109	/company/2549	company
110	/person/2057	person
111	/company/932	company
112	/person/4495	person
113	/person/45	person
114	/person/2964	person
115	/company/4854	company
116	/company/4094	company
117	/company/1496	company
118	/person/4598	person
119	/company/1890	company
120	/person/3734	person
121	/company/4835	company
122	/company/1521	company
123	/person/321	person
124	/person/356	person
125	/person/3016	person
126	/company/3869	company
127	/company/3138	company
128	/company/135	company
129	/person/4755	person
130	/company/1167	company
131	/company/827	company
132	/person/4335	person
133	/city/341	city
134	/person/1571	person
135	/person/1132	person
136	/person/1759	person
137	/person/2377	person
138	/person/1073	person
139	/company/1936	company
140	/company/509	company
141	/person/2654	person
142	/company/70	company
143	/company/1427	company
144	/company/3881	company
145	/company/2559	company
146	/company/1896	company
147	/city/338	city
148	/city/195	city
149	/company/1402	company
150	/company/3016	company
151	/person/1991	person
152	/company/2079	company
153	/person/1097	person
154	/company/3748	company
155	/company/1171	company
156	/company/162	company
157	/city/12	city
158	/company/2262	company
159	/city/390	city
160	/company/1379	company
161	/company/4689	company
162	/person/944	person
163	/person/789	person
164	/company/2508	company
165	/person/1900	person
166	/company/2217	company
167	/company/498	company
168	/company/3391	company
169	/company/1027	company
170	/person/3416	person
171	/company/4780	company
172	/person/2608	person
173	/person/1203	person
174	/company/1290	company
175	/company/807	company
176	/company/2849	company
177	/person/3908	person
178	/person/2977	person
179	/company/4217	company
180	/person/1912	person
181	/company/4435	company
182	/person/2055	person
183	/company/3120	company
184	/company/3747	company
185	/company/1174	company
186	/company/672	company
187	/person/2248	person
188	/person/2837	person
189	/company/2116	company
190	/person/3017	person
191	/person/1518	person
192	/person/3821	person
193	/company/4550	company
194	/company/3159	company
195	/company/3550	company
196	/person/4350	person
197	/company/2057	company
198	/person/1879	person
199	/company/4902	company
200	/company/143	company
201	/company/4028	company
202	/city/85	city
203	/company/4911	company
