id	name	type
0	/person/8087	person
1	/person/1394	person
2	/person/8956	person
3	/city/3172	city
4	/person/5169	person
5	/person/3816	person
6	/person/6799	person
7	/person/4476	person
8	/person/325	person
9	/person/6175	person
10	/city/2700	city
11	/city/3721	city
12	/person/8405	person
13	/person/7065	person
14	/person/107	person
15	/city/3466	city
16	/person/6268	person
17	/person/2242	person
18	/person/1572	person
19	/person/6676	person
20	/person/9899	person
21	/person/787	person
22	/person/6659	person
23	/person/2281	person
24	/person/8296	person
25	/city/2392	city
26	/city/629	city
27	/person/2317	person
28	/city/2910	city
29	/person/4313	person
30	/person/8021	person
31	/city/1716	city
32	/person/4827	person
33	/person/1328	person
34	/person/4442	person
35	/person/9824	person
36	/person/8991	person
37	/person/2581	person
38	/person/9126	person
39	/person/3649	person
40	/person/4188	person
41	/city/1197	city
42	/city/738	city
43	/person/8474	person
44	/person/9613	person
45	/person/636	person
46	/city/2962	city
47	/person/3840	person
48	/person/172	person
49	/person/5592	person
50	/person/8038	person
51	/person/8638	person
52	/person/4427	person
53	/person/5699	person
54	/person/3710	person
55	/city/1710	city
56	/person/5099	person
57	/person/7345	person
58	/city/1416	city
59	/city/2660	city
60	/person/3856	person
61	/city/1646	city
62	/person/6765	person
63	/person/3125	person
64	/person/5825	person
65	/person/1149	person
66	/person/5778	person
67	/city/3125	city
68	/city/874	city
69	/person/3166	person
70	/person/1663	person
71	/person/2151	person
72	/person/4785	person
73	/person/318	person
74	/person/8858	person
75	/person/1624	person
76	/person/3487	person
77	/city/309	city
78	/person/9206	person
79	/city/2878	city
80	/person/396	person
81	/city/3584	city
82	/person/7957	person
83	/city/3113	city
84	/person/9115	person
85	/person/1309	person
86	/city/398	city
87	/person/8673	person
88	/person/4491	person
89	/person/5	person
90	/city/2781	city
91	/city/1382	city
92	/city/558	city
93	/person/9183	person
94	/city/261	city
95	/person/9095	person
96	/person/273	person
97	/city/2646	city
98	/person/7688	person
99	/person/2293	person
100	/person/5883	person
101	/person/9700	person
102	/person/8590	person
103	/person/810	person
104	/city/2613	city
105	/person/9379	person
106	/person/899	person
107	/person/8864	person
108	/person/4522	person
109	/person/585	person
110	/person/3727	person
111	/person/4876	person
112	/city/2507	city
113	/person/5720	person
114	/person/7333	person
115	/city/1672	city
116	/person/2290	person
117	/city/2433	city
118	/person/9614	person
119	/person/8012	person
120	/person/4464	person
121	/person/9052	person
122	/person/9388	person
123	/person/8923	person
124	/person/7516	person
125	/city/273	city
126	/person/7572	person
127	/city/585	city
128	/person/5933	person
129	/person/2491	person
130	/city/1051	city
131	/person/434	person
132	/person/3045	person
133	/person/6160	person
134	/person/3115	person
135	/person/834	person
136	/city/3184	city
137	/city/3900	city
138	/person/4601	person
139	/person/9209	person
140	/person/5166	person
141	/person/4199	person
142	/person/7750	person
143	/city/2759	city
144	/city/1990	city
145	/person/8262	person
146	/city/2316	city
147	/city/2282	city
148	/city/97	city
149	/person/1869	person
150	/city/2582	city
151	/person/874	person
152	/person/5314	person
153	/person/5359	person
154	/person/6479	person
155	/person/642	person
156	/person/940	person
157	/person/968	person
158	/person/1209	person
159	/person/5617	person
160	/person/336	person
161	/person/1535	person
162	/person/8567	person
163	/city/522	city
164	/city/552	city
165	/person/6949	person
166	/city/214	city
167	/city/2685	city
168	/person/2031	person
169	/city/2489	city
170	/person/5033	person
171	/city/3300	city
172	/person/6832	person
173	/person/7381	person
174	/person/4898	person
175	/person/422	person
176	/person/4249	person
177	/person/7034	person
178	/person/7384	person
179	/city/1256	city
180	/person/1930	person
181	/city/2244	city
182	/person/7676	person
183	/person/7451	person
184	/person/7114	person
185	/person/9073	person
186	/city/1798	city
187	/city/2875	city
188	/city/222	city
189	/person/389	person
190	/person/3893	person
191	/person/6966	person
192	/person/9177	person
193	/city/1211	city
194	/city/1767	city
195	/person/3526	person
196	/person/3361	person
197	/person/127	person
198	/city/484	city
199	/city/2115	city
200	/person/9743	person
201	/city/2429	city
202	/person/7544	person
203	/city/3341	city
204	/person/5668	person
205	/city/3713	city
206	/person/5522	person
207	/city/2662	city
208	/city/1654	city
209	/person/1502	person
210	/person/8416	person
211	/city/1581	city
212	/city/3775	city
213	/person/522	person
214	/person/3944	person
215	/person/4091	person
216	/city/3084	city
217	/person/1164	person
218	/person/7983	person
219	/person/9128	person
220	/person/7072	person
221	/person/7257	person
222	/city/677	city
223	/city/505	city
224	/city/3205	city
225	/person/9721	person
226	/person/7283	person
227	/city/3985	city
228	/city/526	city
229	/city/2268	city
230	/person/5948	person
231	/person/5570	person
232	/city/2473	city
233	/city/2102	city
234	/person/715	person
235	/city/609	city
236	/city/1451	city
237	/person/3311	person
238	/person/8619	person
239	/city/2608	city
240	/person/2609	person
241	/person/6961	person
242	/person/4402	person
243	/person/7110	person
244	/city/1257	city
245	/person/1106	person
246	/city/2892	city
247	/person/8086	person
248	/person/9421	person
249	/city/1191	city
250	/person/1878	person
251	/person/3163	person
252	/person/1441	person
253	/person/4291	person
254	/person/6012	person
255	/city/2619	city
256	/person/54	person
257	/person/8179	person
258	/person/3635	person
259	/city/1761	city
260	/person/8318	person
261	/city/2965	city
262	/person/2825	person
263	/company/68	company
264	/city/1363	city
265	/person/1443	person
266	/person/3187	person
267	/person/1728	person
268	/person/2839	person
269	/person/9124	person
270	/city/1802	city
271	/person/7677	person
272	/person/6491	person
273	/person/8339	person
274	/person/4803	person
275	/person/7136	person
276	/person/1752	person
277	/person/1889	person
278	/city/1420	city
279	/city/2993	city
280	/person/841	person
281	/person/9400	person
282	/city/3021	city
283	/person/1670	person
284	/person/1810	person
285	/city/3394	city
286	/person/3910	person
287	/person/9306	person
288	/person/2834	person
289	/person/7789	person
290	/person/1711	person
291	/person/3449	person
292	/person/9564	person
293	/person/2402	person
294	/person/7819	person
295	/person/3100	person
296	/city/2506	city
297	/person/3925	person
298	/person/2036	person
299	/person/2860	person
300	/city/2657	city
301	/person/8453	person
302	/person/4405	person
303	/person/2125	person
304	/person/8327	person
305	/city/1723	city
306	/city/383	city
307	/person/9398	person
308	/person/8574	person
309	/person/1517	person
310	/person/42	person
311	/person/4506	person
312	/city/30	city
313	/person/7129	person
314	/person/9096	person
315	/city/1013	city
316	/person/3718	person
317	/person/5353	person
318	/city/404	city
319	/person/403	person
320	/person/6143	person
321	/person/2455	person
322	/person/5063	person
323	/city/172	city
324	/person/635	person
325	/city/1221	city
326	/person/6072	person
327	/person/7579	person
328	/person/3452	person
329	/person/9816	person
330	/person/3346	person
331	/city/2298	city
332	/person/6505	person
333	/person/1496	person
334	/person/3236	person
335	/person/1319	person
336	/person/1062	person
337	/person/4918	person
338	/person/7945	person
339	/person/6965	person
340	/person/9952	person
341	/city/759	city
342	/city/3451	city
343	/person/4836	person
344	/person/4472	person
345	/city/1560	city
346	/person/2701	person
347	/person/6795	person
348	/person/8028	person
349	/person/9462	person
350	/person/6706	person
351	/city/2510	city
352	/city/3187	city
353	/person/40	person
354	/city/869	city
355	/person/8261	person
356	/person/8484	person
357	/person/8361	person
358	/city/1379	city
359	/city/281	city
360	/person/4040	person
361	/city/3148	city
362	/person/3887	person
363	/person/4317	person
364	/person/219	person
365	/person/7577	person
366	/person/69	person
367	/person/4054	person
368	/person/9483	person
369	/person/1270	person
370	/person/6530	person
371	/person/3817	person
372	/person/717	person
373	/person/8217	person
374	/person/6305	person
375	/person/7460	person
376	/person/5032	person
377	/city/220	city
378	/city/478	city
379	/person/8576	person
380	/city/1436	city
381	/person/359	person
382	/person/1184	person
383	/city/1925	city
384	/person/7027	person
385	/person/5804	person
386	/city/1321	city
387	/person/7521	person
388	/city/2606	city
389	/city/3838	city
390	/city/2251	city
391	/city/581	city
392	/city/1527	city
393	/company/14	company
394	/city/355	city
395	/person/7719	person
396	/person/3384	person
397	/person/4062	person
398	/person/6007	person
399	/person/1733	person
400	/city/296	city
401	/person/7322	person
402	/city/3536	city
403	/person/8983	person
404	/city/2472	city
405	/person/8406	person
406	/city/1150	city
407	/person/3378	person
408	/person/5769	person
409	/person/1703	person
410	/city/648	city
411	/city/3130	city
412	/city/3258	city
413	/person/7708	person
414	/city/1801	city
415	/person/2734	person
416	/city/2633	city
417	/person/7775	person
418	/city/1526	city
419	/person/3693	person
420	/person/9117	person
421	/person/3716	person
422	/person/9395	person
423	/city/1000	city
424	/person/8526	person
425	/person/7605	person
426	/city/1156	city
427	/person/1260	person
428	/city/1343	city
429	/city/854	city
430	/person/4571	person
431	/person/624	person
432	/person/3048	person
433	/person/8698	person
434	/person/8103	person
435	/person/5309	person
436	/person/4529	person
437	/person/3298	person
438	/person/848	person
439	/person/9586	person
440	/person/4718	person
441	/person/9185	person
442	/person/3681	person
443	/city/1829	city
444	/city/2690	city
445	/person/1797	person
446	/city/2019	city
447	/person/7807	person
448	/person/272	person
449	/person/1045	person
450	/city/3570	city
451	/person/436	person
452	/person/7388	person
453	/person/2461	person
454	/person/6936	person
455	/person/6985	person
456	/city/1208	city
457	/city/3852	city
458	/person/1252	person
459	/person/8746	person
460	/city/2600	city
461	/person/4864	person
462	/person/5610	person
463	/city/3237	city
464	/person/6870	person
465	/person/3501	person
466	/person/329	person
467	/person/8187	person
468	/person/4797	person
469	/person/388	person
470	/person/9580	person
471	/person/7314	person
472	/city/3491	city
473	/city/3654	city
474	/person/414	person
475	/person/8000	person
476	/city/1695	city
477	/person/4488	person
478	/person/6493	person
479	/person/3218	person
480	/person/4496	person
481	/person/2336	person
482	/person/9493	person
483	/person/6731	person
484	/person/1355	person
485	/person/9832	person
486	/person/7831	person
487	/person/8873	person
488	/person/5249	person
489	/person/9737	person
490	/person/6685	person
491	/company/54	company
492	/city/1269	city
493	/person/3884	person
494	/city/732	city
495	/person/4203	person
496	/person/2349	person
497	/person/229	person
498	/city/3920	city
499	/person/9875	person
500	/person/9214	person
501	/person/2172	person
502	/person/881	person
503	/person/2620	person
504	/person/5435	person
505	/person/3002	person
506	/person/3866	person
507	/person/7392	person
508	/city/2460	city
509	/person/5839	person
510	/person/6314	person
511	/person/5770	person
512	/person/3634	person
513	/person/6628	person
514	/person/210	person
515	/person/2913	person
516	/person/5003	person
517	/person/4845	person
518	/person/7650	person
519	/person/5712	person
520	/person/5062	person
521	/person/5795	person
522	/person/2426	person
523	/person/4588	person
524	/city/3480	city
525	/person/616	person
526	/person/6867	person
527	/person/658	person
528	/person/7920	person
529	/person/9148	person
530	/company/15	company
531	/person/216	person
532	/person/4833	person
533	/city/3211	city
534	/city/1093	city
535	/person/4434	person
536	/person/9556	person
537	/person/1568	person
538	/person/8671	person
539	/city/256	city
540	/person/1378	person
541	/person/3920	person
542	/city/3805	city
543	/person/3502	person
544	/person/6888	person
545	/city/1428	city
546	/person/1824	person
547	/person/8029	person
548	/person/1554	person
549	/person/3800	person
550	/person/8661	person
551	/person/3703	person
552	/person/9780	person
553	/person/9469	person
554	/person/4676	person
555	/city/2579	city
556	/person/4688	person
557	/person/7949	person
558	/city/3718	city
559	/person/705	person
560	/person/5073	person
561	/person/609	person
562	/person/4388	person
563	/person/9705	person
564	/city/1226	city
565	/person/7899	person
566	/city/1713	city
567	/person/7437	person
568	/city/1682	city
569	/person/8207	person
570	/person/3555	person
571	/person/9247	person
572	/city/3634	city
573	/person/8381	person
574	/person/4387	person
575	/person/831	person
576	/person/4530	person
577	/person/8221	person
578	/person/5589	person
579	/city/992	city
580	/city/1437	city
581	/person/8266	person
582	/city/700	city
583	/person/4784	person
584	/city/156	city
585	/person/5174	person
586	/person/4729	person
587	/person/2497	person
588	/person/5218	person
