id	name	type
0	/person/9197	person
1	/person/5035	person
2	/person/5308	person
3	/person/800	person
4	/person/4709	person
5	/person/2325	person
6	/person/4301	person
7	/person/4487	person
8	/person/6974	person
9	/person/7467	person
10	/person/3529	person
11	/person/1336	person
12	/person/1914	person
13	/person/2892	person
14	/person/5931	person
15	/person/8998	person
16	/person/4968	person
17	/person/4203	person
18	/person/322	person
19	/person/3472	person
20	/person/7323	person
21	/person/9405	person
22	/person/4275	person
23	/person/6731	person
24	/person/6270	person
25	/person/1244	person
26	/person/8676	person
27	/person/1388	person
28	/person/4714	person
29	/person/2404	person
30	/person/1560	person
31	/person/3858	person
32	/person/8633	person
33	/person/4707	person
34	/person/6578	person
35	/person/7125	person
36	/person/1953	person
37	/person/8430	person
38	/person/7107	person
39	/person/7390	person
40	/person/3187	person
41	/person/1471	person
42	/person/4795	person
43	/person/3228	person
44	/person/8187	person
45	/person/6629	person
46	/person/637	person
47	/person/36	person
48	/person/3511	person
49	/person/5582	person
50	/person/1052	person
51	/person/5653	person
52	/city/6	city
53	/person/2085	person
54	/person/8825	person
55	/person/2954	person
56	/person/7406	person
57	/person/3643	person
58	/person/3422	person
59	/person/5615	person
60	/person/6211	person
61	/person/4370	person
62	/person/1148	person
63	/person/426	person
64	/person/263	person
65	/person/6785	person
66	/person/9145	person
67	/person/7435	person
68	/person/6510	person
69	/person/6248	person
70	/person/7589	person
71	/person/8440	person
72	/person/761	person
73	/person/1415	person
74	/person/2794	person
75	/person/7817	person
76	/person/7184	person
77	/person/3445	person
78	/person/8566	person
79	/person/8938	person
80	/person/5828	person
81	/person/7523	person
82	/person/5984	person
83	/person/1194	person
84	/person/6408	person
85	/person/7526	person
86	/person/6316	person
87	/person/3621	person
88	/person/8161	person
89	/person/4450	person
90	/person/492	person
91	/person/2482	person
92	/person/9879	person
93	/person/7559	person
94	/company/80	company
95	/person/8719	person
96	/person/2839	person
97	/person/4102	person
98	/person/5339	person
99	/person/8313	person
100	/person/9632	person
101	/city/8	city
102	/person/5243	person
103	/person/8557	person
104	/person/8522	person
105	/person/1521	person
106	/person/4173	person
107	/person/7591	person
108	/person/367	person
109	/person/7727	person
110	/person/6283	person
111	/person/1820	person
112	/person/8208	person
113	/person/2379	person
114	/person/3526	person
115	/person/7041	person
116	/person/4721	person
117	/person/6973	person
118	/person/7527	person
119	/person/5382	person
120	/person/2101	person
121	/person/6405	person
122	/person/7908	person
123	/person/3921	person
124	/person/431	person
125	/person/8142	person
126	/person/1929	person
127	/person/5934	person
128	/person/5296	person
129	/person/627	person
130	/person/1235	person
131	/person/3271	person
132	/person/7301	person
133	/person/870	person
134	/person/866	person
135	/person/2782	person
136	/person/656	person
137	/person/9283	person
138	/person/4752	person
139	/person/7847	person
140	/person/8568	person
141	/person/6237	person
142	/person/6251	person
143	/person/5953	person
144	/person/5764	person
145	/person/8385	person
146	/person/6657	person
147	/person/6993	person
148	/person/3149	person
149	/person/6545	person
150	/person/8718	person
151	/person/9778	person
152	/person/9044	person
153	/person/4405	person
154	/person/2685	person
155	/person/2237	person
156	/person/6432	person
157	/person/7534	person
158	/person/1930	person
159	/person/4766	person
160	/person/153	person
161	/person/407	person
162	/person/8887	person
163	/person/6300	person
164	/person/111	person
165	/person/696	person
166	/person/2559	person
167	/person/5473	person
168	/person/3033	person
169	/person/7341	person
170	/city/4	city
171	/person/8616	person
172	/person/8605	person
173	/person/9203	person
174	/person/9172	person
175	/person/9096	person
176	/person/1707	person
177	/person/3300	person
178	/person/954	person
179	/person/6662	person
180	/person/3019	person
181	/person/8052	person
182	/person/1408	person
183	/person/8338	person
184	/person/224	person
185	/person/4267	person
186	/person/1370	person
187	/person/8666	person
188	/person/7216	person
189	/person/6638	person
190	/company/25	company
191	/person/7442	person
192	/person/913	person
193	/person/7284	person
194	/person/2990	person
195	/person/119	person
196	/person/2913	person
197	/person/1728	person
198	/person/4352	person
199	/person/857	person
200	/person/9549	person
201	/person/9522	person
202	/person/5489	person
203	/person/1120	person
204	/person/5770	person
205	/person/8930	person
206	/person/9337	person
207	/person/6490	person
208	/person/1713	person
209	/person/3325	person
210	/person/1246	person
211	/person/6290	person
212	/person/6287	person
213	/person/6231	person
214	/person/3882	person
215	/person/8829	person
216	/person/6603	person
217	/person/253	person
218	/person/1434	person
219	/person/714	person
220	/person/8613	person
221	/person/4574	person
222	/city/70	city
223	/person/9239	person
224	/person/6781	person
225	/person/2856	person
226	/person/4279	person
227	/person/3532	person
228	/person/6672	person
229	/person/7030	person
230	/person/1941	person
231	/person/371	person
232	/city/98	city
233	/person/4217	person
234	/person/444	person
235	/person/2899	person
236	/person/4984	person
237	/person/7832	person
238	/person/6872	person
239	/person/5139	person
240	/person/9005	person
241	/person/8980	person
242	/person/2989	person
243	/person/5283	person
244	/person/6504	person
245	/company/60	company
246	/person/8181	person
247	/person/4266	person
248	/person/829	person
249	/person/4228	person
250	/person/9346	person
251	/person/148	person
252	/person/8639	person
253	/person/2574	person
254	/person/1711	person
255	/person/813	person
256	/person/1505	person
257	/person/3762	person
258	/person/7868	person
259	/person/6201	person
260	/person/9266	person
261	/person/8098	person
262	/person/6368	person
263	/person/1982	person
264	/person/4241	person
265	/person/1970	person
266	/person/7214	person
267	/person/6471	person
268	/city/199	city
269	/person/4970	person
270	/city/92	city
271	/person/8429	person
272	/person/1862	person
273	/person/3295	person
274	/person/7346	person
275	/person/9464	person
276	/person/9757	person
277	/person/5783	person
278	/person/3981	person
279	/person/881	person
280	/person/5334	person
281	/person/3763	person
282	/person/7307	person
283	/person/6394	person
284	/person/8895	person
285	/person/8331	person
286	/company/29	company
287	/person/5824	person
288	/person/5366	person
289	/person/8533	person
290	/person/7728	person
291	/person/3298	person
292	/person/1080	person
293	/person/6810	person
294	/person/8737	person
295	/person/9057	person
296	/person/2583	person
297	/person/5175	person
298	/person/9948	person
299	/person/1922	person
300	/person/3446	person
301	/person/6129	person
302	/person/6404	person
303	/person/141	person
304	/person/7419	person
305	/person/9252	person
306	/person/8190	person
307	/person/6421	person
308	/person/3328	person
309	/person/3066	person
310	/person/989	person
311	/person/142	person
312	/person/2206	person
313	/person/4900	person
314	/person/8716	person
315	/person/5166	person
316	/person/7639	person
317	/person/4578	person
318	/person/7886	person
319	/person/7914	person
320	/person/3883	person
321	/person/5417	person
322	/person/1394	person
323	/person/3625	person
324	/person/802	person
325	/person/7356	person
326	/person/6178	person
327	/person/7256	person
328	/person/9837	person
329	/person/1891	person
330	/person/1472	person
331	/person/6323	person
332	/person/4497	person
333	/person/1663	person
334	/city/31	city
335	/person/1927	person
336	/person/3537	person
337	/person/9275	person
338	/person/4171	person
339	/person/8499	person
340	/city/21	city
341	/person/9654	person
342	/person/3980	person
343	/person/5245	person
344	/person/6671	person
345	/person/459	person
346	/person/3089	person
347	/person/2450	person
348	/person/7226	person
349	/person/5883	person
350	/person/7656	person
351	/person/6219	person
352	/person/1329	person
353	/person/1164	person
354	/person/6822	person
355	/person/4771	person
356	/person/456	person
357	/person/5274	person
358	/person/4989	person
359	/person/8654	person
360	/person/7092	person
361	/person/7653	person
362	/person/9692	person
363	/company/21	company
364	/person/5492	person
365	/person/5242	person
366	/person/2791	person
367	/person/491	person
368	/person/496	person
369	/person/8570	person
370	/person/7124	person
371	/person/8009	person
