id	name	type
0	/person/1741	person
1	/person/1765	person
2	/city/1473	city
3	/company/560	company
4	/city/200	city
5	/company/786	company
6	/person/1244	person
7	/company/997	company
8	/person/593	person
9	/person/686	person
10	/city/1758	city
11	/person/1702	person
12	/city/1825	city
13	/person/1255	person
14	/company/425	company
15	/person/1344	person
16	/person/1295	person
17	/person/1165	person
18	/company/402	company
19	/city/1865	city
20	/company/774	company
21	/city/187	city
22	/city/1332	city
23	/person/1537	person
24	/person/856	person
25	/company/514	company
26	/city/887	city
27	/city/973	city
28	/person/349	person
29	/person/588	person
30	/person/363	person
31	/city/646	city
32	/person/1365	person
33	/person/300	person
34	/city/469	city
35	/city/946	city
36	/city/252	city
37	/person/879	person
38	/person/1844	person
39	/person/628	person
40	/company/888	company
41	/person/1467	person
42	/person/916	person
43	/person/262	person
44	/city/1016	city
45	/city/1179	city
46	/person/1387	person
47	/person/1837	person
48	/person/529	person
49	/person/1517	person
50	/company/30	company
51	/person/182	person
52	/person/200	person
53	/company/792	company
54	/company/305	company
55	/company/296	company
56	/person/587	person
57	/company/300	company
58	/person/153	person
59	/city/1541	city
60	/person/810	person
61	/person/1483	person
62	/person/1758	person
63	/person/446	person
64	/person/254	person
65	/person/875	person
66	/person/1173	person
67	/company/392	company
68	/company/584	company
69	/company/945	company
70	/company/993	company
71	/city/462	city
72	/person/138	person
73	/city/641	city
74	/city/1294	city
75	/city/1508	city
76	/person/119	person
77	/company/869	company
78	/city/1620	city
79	/city/607	city
80	/person/869	person
81	/city/1533	city
82	/person/996	person
83	/city/836	city
84	/city/216	city
85	/company/978	company
86	/city/1008	city
87	/city/1767	city
88	/person/1885	person
89	/city/1832	city
90	/person/9	person
91	/person/1162	person
92	/person/640	person
93	/person/1188	person
94	/person/457	person
95	/company/203	company
96	/city/1344	city
97	/city/645	city
98	/city/974	city
99	/city/253	city
100	/city/104	city
101	/city/768	city
102	/person/1429	person
103	/person/222	person
104	/person/1313	person
105	/city/284	city
106	/person/403	person
107	/city/1977	city
108	/person/1388	person
109	/person/746	person
110	/company/533	company
111	/city/1337	city
112	/city/892	city
113	/person/1315	person
114	/person/929	person
115	/company/685	company
116	/city/1067	city
117	/company/301	company
118	/person/1686	person
119	/company/758	company
120	/person/603	person
121	/company/968	company
122	/city/1510	city
123	/city/842	city
124	/city/1674	city
125	/person/1118	person
126	/city/288	city
127	/city/827	city
128	/person/1014	person
129	/city/1018	city
130	/city/80	city
131	/city/243	city
132	/person/1872	person
133	/person/1355	person
134	/city/343	city
135	/company/386	company
136	/person/401	person
137	/city/1833	city
138	/person/663	person
139	/person/868	person
140	/company/615	company
141	/company/954	company
142	/city/229	city
143	/city/1701	city
144	/city/924	city
145	/city/1037	city
146	/city/1046	city
147	/city/1490	city
148	/city/137	city
149	/person/1052	person
150	/person/1635	person
151	/person/781	person
152	/person/1871	person
153	/person/85	person
154	/person/1445	person
155	/city/953	city
156	/person/1748	person
157	/city/698	city
158	/person/1586	person
159	/city/435	city
160	/person/1800	person
161	/company/388	company
162	/company/909	company
163	/city/280	city
164	/company/83	company
165	/person/270	person
166	/city/1277	city
167	/person/665	person
168	/city/1695	city
169	/person/352	person
170	/person/1194	person
171	/person/1423	person
172	/person/198	person
173	/city/879	city
174	/person/1106	person
