id	name	type
0	/person/2663	person
1	/person/1702	person
2	/company/425	company
3	/person/1344	person
4	/person/1165	person
5	/city/1865	city
6	/company/514	company
7	/person/856	person
8	/person/2740	person
9	/person/363	person
10	/person/2733	person
11	/city/2932	city
12	/city/646	city
13	/person/300	person
14	/city/946	city
15	/person/879	person
16	/person/1467	person
17	/person/2468	person
18	/person/1517	person
19	/company/305	company
20	/person/2833	person
21	/city/2063	city
22	/person/153	person
23	/person/254	person
24	/person/446	person
25	/company/392	company
26	/city/641	city
27	/city/1508	city
28	/person/869	person
29	/city/506	city
30	/city/1533	city
31	/city/2414	city
32	/person/1162	person
33	/person/1188	person
34	/city/974	city
35	/city/253	city
36	/city/2707	city
37	/person/2432	person
38	/city/2495	city
39	/city/1977	city
40	/person/2566	person
41	/city/2777	city
42	/person/746	person
43	/company/533	company
44	/city/2557	city
45	/city/842	city
46	/city/1510	city
47	/city/288	city
48	/person/1872	person
49	/city/1833	city
50	/person/2864	person
51	/person/663	person
52	/company/954	company
53	/city/1701	city
54	/city/2997	city
55	/city/1490	city
56	/person/1052	person
57	/person/2909	person
58	/person/781	person
59	/person/1748	person
60	/person/1800	person
61	/person/665	person
62	/person/352	person
63	/city/879	city
64	/person/6	person
65	/person/845	person
66	/city/2869	city
67	/city/629	city
68	/person/394	person
69	/person/2261	person
70	/city/1901	city
71	/city/910	city
72	/person/410	person
73	/company/50	company
74	/person/2300	person
75	/person/1787	person
76	/person/274	person
77	/person/2281	person
78	/city/1265	city
79	/person/476	person
80	/city/853	city
81	/city/2880	city
82	/person/2057	person
83	/company/932	company
84	/person/45	person
85	/person/2964	person
86	/city/2735	city
87	/city/828	city
88	/city/719	city
89	/city/2809	city
90	/city/1157	city
91	/person/321	person
92	/city/1306	city
93	/person/356	person
94	/company/135	company
95	/company/827	company
96	/city/1111	city
97	/city/341	city
98	/person/1132	person
99	/person/1571	person
100	/person/1759	person
101	/person/1073	person
102	/person/2377	person
103	/company/509	company
104	/person/2654	person
105	/company/70	company
106	/city/338	city
107	/city/195	city
108	/city/2222	city
109	/person/1991	person
110	/person/1097	person
111	/company/162	company
112	/city/1481	city
113	/city/12	city
114	/city/390	city
115	/person/944	person
116	/person/789	person
117	/person/1900	person
118	/city/2485	city
119	/company/498	company
120	/city/2237	city
121	/city/1696	city
122	/person/2608	person
123	/person/1203	person
124	/city/623	city
125	/company/807	company
126	/person/2977	person
127	/person/1912	person
128	/city/1505	city
129	/person/2055	person
130	/company/672	company
131	/person/2837	person
132	/person/2248	person
133	/city/592	city
134	/city/2081	city
135	/person/1518	person
136	/city/2661	city
137	/city/1815	city
138	/city/967	city
