id	name	type
0	/person/2663	person
1	/person/1702	person
2	/company/425	company
3	/person/1344	person
4	/person/1165	person
5	/city/1865	city
6	/company/514	company
7	/person/856	person
8	/person/2740	person
9	/person/363	person
10	/person/2733	person
11	/city/2932	city
12	/city/646	city
13	/person/300	person
14	/city/946	city
15	/person/879	person
16	/person/1467	person
17	/person/2468	person
18	/person/3108	person
19	/person/1517	person
20	/company/305	company
21	/person/2833	person
22	/city/2063	city
23	/person/153	person
24	/person/3728	person
25	/person/254	person
26	/person/446	person
27	/company/392	company
28	/city/3201	city
29	/person/3381	person
30	/city/641	city
31	/city/1508	city
32	/person/869	person
33	/city/1533	city
34	/city/3562	city
35	/city/506	city
36	/person/3210	person
37	/city/2414	city
38	/person/1162	person
39	/city/3825	city
40	/person/1188	person
41	/city/974	city
42	/city/253	city
43	/city/2707	city
44	/person/2432	person
45	/city/2495	city
46	/city/1977	city
47	/person/2566	person
48	/city/2777	city
49	/person/746	person
50	/company/533	company
51	/person/3013	person
52	/city/2557	city
53	/city/3224	city
54	/city/842	city
55	/city/1510	city
56	/city/288	city
57	/city/3970	city
58	/person/1872	person
59	/city/1833	city
60	/person/2864	person
61	/person/663	person
62	/company/954	company
63	/person/3179	person
64	/city/1701	city
65	/city/2997	city
66	/city/1490	city
67	/person/1052	person
68	/person/2909	person
69	/person/781	person
70	/person/1748	person
71	/person/1800	person
72	/person/665	person
73	/person/352	person
74	/city/879	city
75	/person/845	person
76	/person/6	person
77	/city/2869	city
78	/city/629	city
79	/person/394	person
80	/person/2261	person
81	/city/1901	city
82	/city/910	city
83	/person/410	person
84	/company/50	company
85	/person/2300	person
86	/person/1787	person
87	/person/274	person
88	/person/2281	person
89	/city/1265	city
90	/person/476	person
91	/city/853	city
92	/city/2880	city
93	/person/2057	person
94	/company/932	company
95	/person/45	person
96	/person/2964	person
97	/city/3216	city
98	/city/2735	city
99	/city/828	city
100	/city/719	city
101	/city/2809	city
102	/person/3734	person
103	/city/1157	city
104	/person/321	person
105	/city/1306	city
106	/city/3433	city
107	/person/356	person
108	/person/3016	person
109	/company/135	company
110	/company/827	company
111	/city/1111	city
112	/city/341	city
113	/person/1132	person
114	/person/1759	person
115	/person/1571	person
116	/person/2377	person
117	/person/1073	person
118	/company/509	company
119	/person/2654	person
120	/company/70	company
121	/city/338	city
122	/city/195	city
123	/city/3824	city
124	/city/2222	city
125	/person/1991	person
126	/person/1097	person
127	/city/3575	city
128	/company/162	company
129	/city/1481	city
130	/city/12	city
131	/city/3416	city
132	/city/390	city
133	/person/944	person
134	/person/789	person
135	/person/1900	person
136	/city/2485	city
137	/company/498	company
